module_id,n_genes,gwas_or,gwas_p,gwas_fdr_bh,twas_or,twas_p,twas_fdr_bh,smr_or,smr_p,smr_fdr_bh,de_or,de_p,de_fdr_bh
0,3976,2.4423460325515642,7.018146149064713e-05,0.0007369053456517949,1.4091312643078202,0.0023004060186587296,0.014769625200227862,0.4357941227747322,0.19494592909677155,0.9219825773015864,2.2236995191708813,1.6658048752652498e-56,1.1660634126856748e-55
1,3441,0.25211763220447847,0.001535605011973087,0.01074923508381161,0.5297960386196147,4.266454638606587e-05,0.0004479777370536917,2.0982403089478288,0.06025078537742012,0.9219825773015864,0.269290305653942,8.820154638039843e-58,9.261162369941836e-57
2,2889,0.9081152034591924,0.8785918802124856,1.0,1.4307899384454523,0.005156304130383935,0.018047064456343773,1.3634524222453464,0.4549004176087611,0.9219825773015864,1.0086049967084445,0.8954761684796317,0.8954761684796317
3,2659,1.6437775227304177,0.07725620058200372,0.29212473295567626,1.4565326073957932,0.0037727728353846826,0.015845645908615667,1.2125501537709527,0.6079072135492464,0.9219825773015864,1.516758258348934,2.6736388556375792e-11,6.238490663154352e-11
4,1939,1.1297901810906479,0.7119110285416429,0.9000457564069103,2.0148209983418988,3.98876814230525e-07,8.376413098841026e-06,0.6332214765100671,0.7675693457518842,1.0,1.0562869637376677,0.4791757946280004,0.5031345843594005
5,1546,0.45166897838292924,0.21857519963755923,0.4522023478850972,0.7126987225477048,0.1369139994820056,0.26138127173837433,0.39344857526245164,0.5163592169209466,0.9219825773015864,0.7953594429210363,0.014449363462626617,0.017849213689126998
6,1179,0.19642996215012226,0.09737491098522541,0.29212473295567626,0.5656049710483667,0.03425590030858691,0.07993043405336947,1.6543694400837259,0.4344656099345854,0.9219825773015864,0.17180806048058586,5.942800600317707e-29,2.0799802101111973e-28
7,1093,0.21262224014517592,0.0936264770126217,0.29212473295567626,0.7043763540699474,0.18962539317981542,0.2844380897697231,0.0,0.41990120001442405,0.9219825773015864,0.11203828552678083,5.2598243396071364e-33,2.2091262226349975e-32
8,927,0.2523827451602037,0.19008243160244254,0.4435256737390326,0.3569105194593714,0.002813261942900545,0.014769625200227862,1.3807027027027028,0.6585589837868474,0.9219825773015864,0.18238939518915293,3.8931229425483044e-22,1.1679368827644915e-21
9,910,0.0,0.03480828740973193,0.18274350890109264,0.6881862099253404,0.23100317973986123,0.3031916734085679,0.6857978480774907,1.0,1.0,0.1860070085161869,1.6188355259500183e-21,4.249443255618798e-21
10,901,1.6440696175333047,0.2799347867860126,0.4522023478850972,0.9777808574540556,1.0,1.0,0.69289972899729,1.0,1.0,5.918860600195084,7.468766373840374e-110,1.5684409385064787e-108
11,888,5.74821133736929,2.5730380613351838e-08,5.403379928803887e-07,1.2901629307879308,0.22668569652950726,0.3031916734085679,2.226244343891403,0.16515550255830594,0.9219825773015864,3.2068963379247744,6.388336801132788e-40,3.353876820594714e-39
12,851,0.27576902320561253,0.27074060698065033,0.4522023478850972,0.3902297779434475,0.006472036009563305,0.019416108028689916,0.0,0.6459820499134824,0.9219825773015864,1.1353262027880722,0.2457336805329885,0.2716003837469873
13,588,0.0,0.1826243694902357,0.4435256737390326,0.5728080862776951,0.18148098698149462,0.2844380897697231,1.0753729172726139,0.6104632758405567,0.9219825773015864,0.311576908258059,1.4572512288649138e-09,3.0602275806163193e-09
14,527,0.4512854501691841,0.7286084694722608,0.9000457564069103,0.6415406222990493,0.34683581662328467,0.4284442440640575,0.0,1.0,1.0,0.6947191698624522,0.03304891880016936,0.03855707193353092
15,477,0.0,0.2722411432529279,0.4522023478850972,0.29992706225589383,0.0211659115332015,0.05556051777465394,1.331830293092847,0.5338240257255862,0.9219825773015864,0.3080589468694762,4.854714011829829e-08,8.495749520702202e-08
16,460,0.5184985309108353,1.0,1.0,0.5230851238313925,0.18089451930003408,0.2844380897697231,1.3820606833519316,0.5208553319090655,0.9219825773015864,0.3410034224131654,5.887687182955974e-07,9.510879295544265e-07
17,449,1.0751926423067362,0.7104525519928055,0.9000457564069103,1.0951958096855978,0.7349889884007358,0.7717384378207727,1.4165940766550522,0.5122768546429931,0.9219825773015864,0.2646314457450174,1.0809756033957957e-08,2.0636806973919736e-08
18,410,0.5830062134092999,1.0,1.0,0.3502187554232164,0.07414349658411781,0.1557013428266474,0.0,1.0,1.0,0.4090814002138441,4.144375061644548e-05,5.802125086302367e-05
19,310,0.0,0.6425869780120873,0.9000457564069103,1.2756482735484511,0.42076528605432517,0.49089283373004605,2.064803851922014,0.3900719561557773,0.9219825773015864,0.2665009936609335,2.311120709315751e-06,3.4666810639736265e-06
20,93,0.0,1.0,1.0,1.0551897082509327,0.7152037898242048,0.7717384378207727,0.0,1.0,1.0,0.0,8.749128370720633e-05,0.00011483230986570832
