module_id,n_genes,gwas_or,gwas_p,gwas_fdr_bh,twas_or,twas_p,twas_fdr_bh,smr_or,smr_p,smr_fdr_bh,de_or,de_p,de_fdr_bh
0,3976,2.4413793103448276,7.037019889903408e-05,0.0007388870884398578,1.3885530113121696,0.004628638237001266,0.016200233829504432,1.3740978453939765,0.0034380861034181255,0.014439961634356128,2.215950920245399,1.2302163546747072e-55,8.611514482722951e-55
1,3441,0.25137015758190623,0.001538117460918326,0.010766822226428283,0.506819807945773,2.413715108686448e-05,0.00025344008641207705,0.6293200910407615,0.0012240143837543448,0.01117927241819909,0.2704479871158195,3.327917373686501e-57,3.4943132423708263e-56
2,2889,0.9077766118689519,0.8785897230475247,1.0,1.4566529606632153,0.0038774754481827743,0.016200233829504432,1.472388862586734,0.0015970389168855842,0.01117927241819909,1.0037303305790035,0.9474621391681498,0.9474621391681498
3,2659,1.648444208874152,0.07688203016636493,0.2907429107136628,1.5564543547453704,0.0009434341977773721,0.004953029538331204,1.60328672427337,0.00012337147405220336,0.0025908009550962706,1.502213490006943,1.083639054084825e-10,2.5284911261979254e-10
4,1939,1.1238549088553715,0.7127591624857252,0.9003762981984671,2.097759114005229,1.603430577145184e-07,3.3672042120048863e-06,1.4463030303030302,0.010286830719271752,0.02965269078006622,1.052498709265952,0.503509770537486,0.5286852590643604
5,1546,0.455552139695032,0.21812892040469778,0.4534523986638528,0.5959479331191112,0.02686649734679375,0.0705245555353336,0.5084944920440636,0.00302677687084811,0.014439961634356128,0.8018138663506557,0.019670932093808283,0.024299386704116112
6,1179,0.1972831436783872,0.09691430357122094,0.2907429107136628,0.5641584085259549,0.03775201845472261,0.08444880971405333,0.5592223470599206,0.024996877093440548,0.05832604655136128,0.17378859814105008,1.7459804694412496e-28,6.110931643044374e-28
7,1093,0.21189456287101996,0.09359327171325035,0.2907429107136628,0.7531201856325009,0.31012532232970563,0.40703948555773867,0.8555624913302816,0.5995748255761613,0.7406512551234933,0.11242748091603054,7.656792408903348e-33,3.2158528117394064e-32
8,927,0.253405312287168,0.18989045667928534,0.4430777322516658,0.2725798403193613,0.0007971230987621814,0.004953029538331204,0.5225379809550044,0.029828731256983678,0.06264033563966573,0.18443577612455125,7.598385453768569e-22,2.279515636130571e-21
9,910,0.0,0.03480492840666114,0.182725874134971,0.6203309692671395,0.1375146831750309,0.22213910359043454,0.6305060264480554,0.10827553555494476,0.18948218722115334,0.1872517311036934,2.2240667748507055e-21,5.838175283983102e-21
10,901,1.6379570541566058,0.28070862774428984,0.4534523986638528,1.0454033159463487,0.8045123168464101,0.8891978238828744,0.6857686789537578,0.2044988685805241,0.3067483028707862,5.924029952348536,1.376007734507633e-109,2.88961624246603e-108
11,888,5.720625846246427,2.7598474626728402e-08,5.795679671612964e-07,1.3787979228814495,0.134620188314328,0.22213910359043454,1.7368163938586474,0.005026170996322869,0.01759159848713004,3.2178252746412777,4.340674714202759e-40,2.2788542249564488e-39
12,851,0.2737938478143551,0.27153274616328027,0.4534523986638528,0.41514070795619673,0.014982853245139365,0.044948559735418094,0.6718128048147763,0.1928667659552204,0.3067483028707862,1.1352087331803755,0.24573165091069288,0.2715981404802395
13,588,0.0,0.18245751190014037,0.4430777322516658,0.6148233967935872,0.2819882103855865,0.39478349453982114,0.8387881615784563,0.6711385698010723,0.7829949981012511,0.31433421078738477,1.9698621288545433e-09,4.136710470594541e-09
14,527,0.4489646133682831,0.7288760509225686,0.9003762981984671,0.6838880072283295,0.4204344848547149,0.4963786822419214,0.9337349194864633,1.0,1.0,0.6960503548965622,0.032927471382253125,0.03841538327929531
15,477,0.0,0.2724579059419631,0.4534523986638528,0.3203111837449877,0.04021371891145396,0.08444880971405333,0.2745219469795741,0.01129626315431094,0.02965269078006622,0.3093582055519772,4.794138067153064e-08,8.389741617517863e-08
16,460,0.5171340814646779,1.0,1.0,0.5588822355289421,0.22991662451400693,0.34487493677101044,0.8755207311584754,0.872755048624205,0.9163928010554153,0.3425050060783452,5.702598769236378e-07,9.211890319535686e-07
17,449,1.07494994994995,0.7105089482682762,0.9003762981984671,1.051876476248797,0.8608610615260697,0.9039041146023732,0.5927600749765698,0.2559740910308583,0.3359659944780015,0.26643921497445133,1.0425937681266596e-08,1.990406284605441e-08
18,410,0.5847094801223242,1.0,1.0,0.3761747135055671,0.09733767307209554,0.18582646677400055,0.5419127994764376,0.23214851116869864,0.3250079156361781,0.4132873829565875,5.459075644187406e-05,7.642705901862368e-05
19,310,0.0,0.6388140318144753,0.9003762981984671,0.8755684507274112,1.0,1.0,0.29538436535023566,0.07246595007922679,0.1383440865148875,0.2796137381781981,8.71863065431302e-06,1.307794598146953e-05
20,93,0.0,1.0,1.0,0.0,0.42546744192164687,0.4963786822419214,0.48550066250236606,0.725917242085965,0.8023295833581718,0.0,0.00013763914403243214,0.0001806513765425672
